,DATE,PRCP,TAVG,QHSJ,count
21700,2011-02-28,0.7,3.9,0,0.0
21701,2011-03-01,2.9,1.3,03/01/2011,2.0
21702,2011-03-02,0.0,3.7,0,0.0
21703,2011-03-03,0.0,6.3,03/03/2011,4.0
21704,2011-03-04,0.0,5.6,03/04/2011,1.0
21705,2011-03-05,0.0,6.1,03/05/2011,1.0
21706,2011-03-06,1.4,7.2,03/06/2011,3.0
21707,2011-03-07,0.0,7.9,03/07/2011,2.0
21708,2011-03-08,0.0,9.2,03/08/2011,4.0
21709,2011-03-09,0.0,9.2,03/09/2011,3.0
21710,2011-03-10,0.0,8.6,03/10/2011,4.0
21711,2011-03-11,0.0,10.6,03/11/2011,4.0
21712,2011-03-12,0.0,13.5,0,0.0
21713,2011-03-13,0.0,14.5,03/13/2011,3.0
21714,2011-03-14,0.8,12.1,03/14/2011,1.0
21715,2011-03-15,0.0,8.3,03/15/2011,1.0
21716,2011-03-16,0.0,9.0,03/16/2011,4.0
21717,2011-03-17,0.0,10.1,03/17/2011,1.0
21718,2011-03-18,0.0,12.4,03/18/2011,4.0
21719,2011-03-19,1.7,12.1,03/19/2011,2.0
21720,2011-03-20,7.9,9.7,0,0.0
21721,2011-03-21,26.9,4.9,0,0.0
21722,2011-03-22,1.6,7.5,03/22/2011,1.0
21723,2011-03-23,0.0,9.3,03/23/2011,2.0
21724,2011-03-24,0.0,10.0,03/24/2011,3.0
21725,2011-03-25,0.0,9.0,03/25/2011,2.0
21726,2011-03-26,0.0,10.5,03/26/2011,1.0
21727,2011-03-27,0.0,12.7,03/27/2011,4.0
21728,2011-03-28,0.0,12.8,03/28/2011,1.0
21729,2011-03-29,0.0,11.4,03/29/2011,2.0
21730,2011-03-30,0.0,11.2,03/30/2011,3.0
21731,2011-03-31,0.0,14.2,03/31/2011,1.0
21732,2011-04-01,0.0,17.5,04/01/2011,2.0
21733,2011-04-02,0.0,10.7,04/02/2011,1.0
21734,2011-04-03,5.8,7.6,0,0.0
21735,2011-04-04,0.0,11.0,04/04/2011,3.0
21736,2011-04-05,0.0,10.6,0,0.0
21737,2011-04-06,4.1,10.4,04/06/2011,1.0
21738,2011-04-07,0.5,11.6,04/07/2011,1.0
21739,2011-04-08,0.0,14.5,0,0.0
21740,2011-04-09,0.0,16.6,04/09/2011,1.0
21741,2011-04-10,0.0,19.6,04/10/2011,2.0
21742,2011-04-11,0.0,13.3,04/11/2011,2.0
21743,2011-04-12,0.0,15.5,04/12/2011,4.0
21744,2011-04-13,0.0,17.0,0,0.0
21745,2011-04-14,0.0,20.0,04/14/2011,1.0
21746,2011-04-15,0.0,23.4,0,0.0
21747,2011-04-16,0.0,15.8,0,0.0
21748,2011-04-17,0.0,16.5,04/17/2011,2.0
21749,2011-04-18,0.0,16.8,04/18/2011,5.0
21750,2011-04-19,0.0,14.5,04/19/2011,2.0
21751,2011-04-20,0.0,17.1,04/20/2011,2.0
21752,2011-04-21,0.0,17.5,0,0.0
21753,2011-04-22,0.3,16.5,0,0.0
21754,2011-04-23,0.0,17.9,04/23/2011,3.0
21755,2011-04-24,0.0,17.2,04/24/2011,4.0
21756,2011-04-25,0.0,22.3,04/25/2011,3.0
21757,2011-04-26,0.0,26.0,04/26/2011,3.0
21758,2011-04-27,0.9,20.9,04/27/2011,1.0
21759,2011-04-28,0.0,18.7,04/28/2011,3.0
21760,2011-04-29,0.0,24.4,04/29/2011,5.0
21761,2011-04-30,0.0,27.7,04/30/2011,5.0
21762,2011-05-01,0.0,23.7,05/01/2011,2.0
21763,2011-05-02,0.0,20.2,05/02/2011,2.0
21764,2011-05-03,5.2,17.0,05/03/2011,1.0
21765,2011-05-04,0.0,16.6,05/04/2011,1.0
21766,2011-05-05,0.0,18.0,0,0.0
21767,2011-05-06,0.0,23.3,05/06/2011,4.0
21768,2011-05-07,0.0,26.4,05/07/2011,2.0
21769,2011-05-08,0.0,28.9,05/08/2011,1.0
21770,2011-05-09,0.0,28.4,05/09/2011,1.0
21771,2011-05-10,8.3,28.8,05/10/2011,2.0
21772,2011-05-11,13.6,16.6,05/11/2011,2.0
21773,2011-05-12,1.3,21.5,0,0.0
21774,2011-05-13,0.0,22.8,05/13/2011,4.0
21775,2011-05-14,0.0,22.9,05/14/2011,2.0
21776,2011-05-15,0.0,22.7,05/15/2011,2.0
21777,2011-05-16,0.0,24.8,05/16/2011,2.0
21778,2011-05-17,0.0,25.4,05/17/2011,2.0
21779,2011-05-18,0.0,27.1,05/18/2011,4.0
21780,2011-05-19,0.0,29.4,05/19/2011,2.0
21781,2011-05-20,0.0,28.7,0,0.0
21782,2011-05-21,0.0,19.1,05/21/2011,3.0
21783,2011-05-22,3.9,14.6,05/22/2011,1.0
21784,2011-05-23,7.9,14.2,05/23/2011,1.0
21785,2011-05-24,0.0,20.0,05/24/2011,3.0
21786,2011-05-25,0.0,20.8,0,0.0
21787,2011-05-26,0.0,18.8,05/26/2011,1.0
21788,2011-05-27,0.0,20.6,0,0.0
21789,2011-05-28,0.0,21.0,05/28/2011,2.0
21790,2011-05-29,0.0,22.4,05/29/2011,5.0
21791,2011-05-30,0.0,25.1,05/30/2011,2.0
21792,2011-05-31,0.4,22.5,0,0.0
21793,2011-06-01,0.0,24.0,0,0.0
21794,2011-06-02,0.0,26.4,06/02/2011,3.0
21795,2011-06-03,0.0,26.9,06/03/2011,3.0
21796,2011-06-04,1.8,24.2,0,0.0
21797,2011-06-05,0.0,23.8,06/05/2011,2.0
21798,2011-06-06,5.8,21.3,0,0.0
21799,2011-06-07,0.0,22.6,0,0.0
21800,2011-06-08,0.0,26.6,06/08/2011,1.0
21801,2011-06-09,0.0,29.7,06/09/2011,2.0
21802,2011-06-10,13.0,23.3,0,0.0
21803,2011-06-11,0.3,23.3,0,0.0
21804,2011-06-12,0.0,26.4,06/12/2011,1.0
21805,2011-06-13,0.0,25.8,06/13/2011,2.0
21806,2011-06-14,20.5,21.1,0,0.0
21807,2011-06-15,0.8,20.2,06/15/2011,1.0
21808,2011-06-16,0.0,22.7,06/16/2011,1.0
21809,2011-06-17,18.9,22.1,06/17/2011,2.0
21810,2011-06-18,70.6,20.9,0,0.0
21811,2011-06-19,0.0,21.9,0,0.0
21812,2011-06-20,0.0,23.0,06/20/2011,1.0
21813,2011-06-21,14.3,24.0,0,0.0
21814,2011-06-22,0.0,26.7,0,0.0
21815,2011-06-23,0.0,29.8,0,0.0
21816,2011-06-24,36.9,25.5,0,0.0
21817,2011-06-25,129.6,21.3,06/25/2011,3.0
21818,2011-06-26,0.0,23.6,06/26/2011,1.0
21819,2011-06-27,0.0,26.1,06/27/2011,3.0
21820,2011-06-28,0.4,27.7,0,0.0
21821,2011-06-29,0.0,27.7,06/29/2011,4.0
21822,2011-06-30,0.0,27.9,0,0.0
21823,2011-07-01,0.0,29.2,0,0.0
21824,2011-07-02,0.0,31.6,07/02/2011,1.0
21825,2011-07-03,0.0,32.0,07/03/2011,1.0
21826,2011-07-04,0.6,29.5,0,0.0
21827,2011-07-05,5.0,26.6,07/05/2011,1.0
21828,2011-07-06,0.0,29.9,07/06/2011,1.0
21829,2011-07-07,0.0,30.5,07/07/2011,2.0
21830,2011-07-08,2.6,26.0,0,0.0
21831,2011-07-09,0.0,28.1,0,0.0
21832,2011-07-10,0.0,29.0,07/10/2011,3.0
21833,2011-07-11,4.0,26.1,07/11/2011,2.0
21834,2011-07-12,38.4,24.3,07/12/2011,2.0
21835,2011-07-13,1.9,25.2,07/13/2011,2.0
21836,2011-07-14,4.1,22.8,0,0.0
21837,2011-07-15,17.4,23.3,0,0.0
21838,2011-07-16,0.0,24.0,07/16/2011,1.0
21839,2011-07-17,9.6,24.7,0,0.0
21840,2011-07-18,101.4,25.8,07/18/2011,2.0
21841,2011-07-19,33.6,25.3,0,0.0
21842,2011-07-20,0.5,25.3,07/20/2011,1.0
21843,2011-07-21,0.0,27.6,07/21/2011,2.0
21844,2011-07-22,0.0,30.2,07/22/2011,1.0
21845,2011-07-23,0.1,30.6,07/23/2011,1.0
21846,2011-07-24,0.0,30.7,07/24/2011,1.0
21847,2011-07-25,0.0,31.6,07/25/2011,1.0
21848,2011-07-26,58.8,28.2,07/26/2011,2.0
21849,2011-07-27,0.0,29.5,07/27/2011,1.0
21850,2011-07-28,0.0,30.2,07/28/2011,3.0
21851,2011-07-29,0.0,32.0,0,0.0
21852,2011-07-30,0.0,31.6,07/30/2011,1.0
21853,2011-07-31,0.0,29.7,07/31/2011,1.0
21854,2011-08-01,0.0,28.5,0,0.0
21855,2011-08-02,4.3,27.9,0,0.0
21856,2011-08-03,6.5,26.9,08/03/2011,1.0
21857,2011-08-04,0.8,26.7,0,0.0
21858,2011-08-05,0.5,28.6,0,0.0
21859,2011-08-06,0.0,29.0,08/06/2011,3.0
21860,2011-08-07,13.5,28.0,08/07/2011,1.0
21861,2011-08-08,0.4,27.7,08/08/2011,1.0
21862,2011-08-09,5.8,27.0,08/09/2011,2.0
21863,2011-08-10,77.8,26.4,08/10/2011,2.0
21864,2011-08-11,1.2,27.9,0,0.0
21865,2011-08-12,12.1,28.9,08/12/2011,1.0
21866,2011-08-13,20.5,28.0,0,0.0
21867,2011-08-14,0.0,29.0,0,0.0
21868,2011-08-15,0.0,31.1,08/15/2011,2.0
21869,2011-08-16,0.0,31.6,08/16/2011,2.0
21870,2011-08-17,3.0,30.1,08/17/2011,1.0
21871,2011-08-18,11.1,28.4,08/18/2011,1.0
21872,2011-08-19,17.7,26.2,08/19/2011,1.0
21873,2011-08-20,0.0,27.1,08/20/2011,2.0
21874,2011-08-21,0.0,25.1,08/21/2011,1.0
21875,2011-08-22,38.1,23.3,08/22/2011,2.0
21876,2011-08-23,1.7,23.3,08/23/2011,1.0
21877,2011-08-24,28.6,21.0,08/24/2011,2.0
21878,2011-08-25,2.4,22.0,08/25/2011,3.0
21879,2011-08-26,0.6,25.1,0,0.0
21880,2011-08-27,0.0,26.9,0,0.0
21881,2011-08-28,19.0,27.1,0,0.0
21882,2011-08-29,0.1,26.7,0,0.0
21883,2011-08-30,16.0,25.3,08/30/2011,1.0
21884,2011-08-31,2.6,26.3,0,0.0
21885,2011-09-01,0.0,26.8,09/01/2011,1.0
21886,2011-09-02,0.0,26.7,09/02/2011,3.0
21887,2011-09-03,0.0,25.8,0,0.0
21888,2011-09-04,0.0,25.9,0,0.0
21889,2011-09-05,0.0,24.7,09/05/2011,1.0
21890,2011-09-06,0.0,24.4,09/06/2011,2.0
21891,2011-09-07,0.6,23.5,0,0.0
21892,2011-09-08,0.2,22.8,0,0.0
21893,2011-09-09,0.0,22.0,09/09/2011,1.0
21894,2011-09-10,0.4,21.9,0,0.0
21895,2011-09-11,0.0,23.1,09/11/2011,2.0
21896,2011-09-12,0.0,24.8,09/12/2011,1.0
21897,2011-09-13,0.0,26.3,09/13/2011,1.0
21898,2011-09-14,0.0,28.1,09/14/2011,1.0
21899,2011-09-15,0.0,29.1,0,0.0
21900,2011-09-16,0.0,27.2,09/16/2011,1.0
21901,2011-09-17,0.0,25.5,0,0.0
21902,2011-09-18,0.0,20.4,09/18/2011,1.0
21903,2011-09-19,0.0,15.6,0,0.0
21904,2011-09-20,0.0,17.2,09/20/2011,1.0
21905,2011-09-21,0.0,19.4,09/21/2011,2.0
21906,2011-09-22,0.0,20.0,09/22/2011,2.0
21907,2011-09-23,0.0,20.2,09/23/2011,2.0
21908,2011-09-24,0.0,20.9,0,0.0
21909,2011-09-25,0.0,21.7,09/25/2011,4.0
21910,2011-09-26,0.0,22.9,09/26/2011,1.0
21911,2011-09-27,1.0,23.0,09/27/2011,1.0
21912,2011-09-28,0.0,24.7,09/28/2011,2.0
21913,2011-09-29,0.1,21.4,09/29/2011,2.0
21914,2011-09-30,10.3,18.9,09/30/2011,2.0
21915,2011-10-01,0.0,18.3,0,0.0
21916,2011-10-02,3.7,16.8,10/02/2011,1.0
21917,2011-10-03,0.2,17.0,10/03/2011,1.0
21918,2011-10-04,0.0,17.1,0,0.0
21919,2011-10-05,0.0,19.0,10/05/2011,1.0
21920,2011-10-06,0.0,19.4,10/06/2011,1.0
21921,2011-10-07,0.0,19.7,10/07/2011,2.0
21922,2011-10-08,0.0,19.9,0,0.0
21923,2011-10-09,0.0,20.3,0,0.0
21924,2011-10-10,0.0,21.6,0,0.0
21925,2011-10-11,0.0,21.2,10/11/2011,3.0
21926,2011-10-12,4.6,17.8,10/12/2011,1.0
21927,2011-10-13,0.2,16.8,0,0.0
21928,2011-10-14,0.0,18.8,10/14/2011,1.0
21929,2011-10-15,0.0,17.9,10/15/2011,1.0
21930,2011-10-16,0.0,17.4,0,0.0
21931,2011-10-17,0.0,18.3,10/17/2011,2.0
21932,2011-10-18,0.0,18.5,10/18/2011,1.0
21933,2011-10-19,0.0,15.9,10/19/2011,2.0
21934,2011-10-20,0.0,18.0,10/20/2011,1.0
21935,2011-10-21,0.0,19.3,10/21/2011,2.0
21936,2011-10-22,0.0,18.9,10/22/2011,1.0
21937,2011-10-23,0.3,18.5,10/23/2011,1.0
21938,2011-10-24,14.8,15.2,0,0.0
21939,2011-10-25,0.0,13.1,10/25/2011,3.0
21940,2011-10-26,0.0,12.4,10/26/2011,3.0
21941,2011-10-27,0.0,15.7,0,0.0
21942,2011-10-28,0.9,15.7,10/28/2011,4.0
21943,2011-10-29,4.0,14.4,10/29/2011,1.0
21944,2011-10-30,0.0,16.5,0,0.0
21945,2011-10-31,0.0,15.3,10/31/2011,1.0
21946,2011-11-01,0.0,17.1,0,0.0
21947,2011-11-02,0.0,18.9,11/02/2011,4.0
21948,2011-11-03,0.0,19.6,11/03/2011,1.0
21949,2011-11-04,0.4,21.3,11/04/2011,2.0
21950,2011-11-05,3.6,20.3,0,0.0
21951,2011-11-06,0.0,17.7,11/06/2011,1.0
21952,2011-11-07,0.0,16.3,11/07/2011,1.0
21953,2011-11-08,0.0,14.8,11/08/2011,2.0
21954,2011-11-09,0.0,13.2,11/09/2011,1.0
21955,2011-11-10,0.0,13.3,11/10/2011,1.0
21956,2011-11-11,0.0,11.7,11/11/2011,1.0
21957,2011-11-12,0.0,13.3,0,0.0
21958,2011-11-13,0.0,13.6,0,0.0
21959,2011-11-14,0.0,14.9,0,0.0
21960,2011-11-15,0.0,14.5,0,0.0
21961,2011-11-16,0.0,16.6,0,0.0
21962,2011-11-17,0.0,19.8,0,0.0
21963,2011-11-18,0.0,18.4,0,0.0
21964,2011-11-19,2.6,13.3,11/19/2011,2.0
21965,2011-11-20,0.0,10.8,11/20/2011,1.0
21966,2011-11-21,0.0,10.2,11/21/2011,1.0
21967,2011-11-22,0.0,12.2,0,0.0
21968,2011-11-23,0.0,9.7,0,0.0
21969,2011-11-24,0.0,7.3,11/24/2011,2.0
21970,2011-11-25,0.0,12.5,11/25/2011,1.0
21971,2011-11-26,0.0,14.8,0,0.0
21972,2011-11-27,0.0,15.2,0,0.0
21973,2011-11-28,0.0,17.2,0,0.0
21974,2011-11-29,0.4,15.9,0,0.0
21975,2011-11-30,14.3,7.9,0,0.0
21976,2011-12-01,0.2,4.2,0,0.0
21977,2011-12-02,0.0,3.9,0,0.0
21978,2011-12-03,0.0,5.8,12/03/2011,1.0
21979,2011-12-04,0.0,7.0,0,0.0
21980,2011-12-05,0.0,10.6,0,0.0
21981,2011-12-06,1.2,11.7,0,0.0
21982,2011-12-07,10.4,10.0,12/07/2011,1.0
21983,2011-12-08,4.0,5.5,12/08/2011,1.0
21984,2011-12-09,0.0,0.7,0,0.0
21985,2011-12-10,0.0,1.0,0,0.0
21986,2011-12-11,0.0,0.9,0,0.0
21987,2011-12-12,0.0,2.0,12/12/2011,1.0
21988,2011-12-13,0.0,4.0,0,0.0
21989,2011-12-14,0.0,4.3,0,0.0
21990,2011-12-15,0.0,4.1,0,0.0
21991,2011-12-16,0.0,0.3,0,0.0
21992,2011-12-17,0.0,-0.5,0,0.0
21993,2011-12-18,0.0,1.6,12/18/2011,1.0
21994,2011-12-19,0.0,3.0,0,0.0
21995,2011-12-20,0.0,6.0,0,0.0
21996,2011-12-21,0.0,6.1,0,0.0
21997,2011-12-22,0.0,3.1,12/22/2011,1.0
21998,2011-12-23,0.0,0.8,0,0.0
21999,2011-12-24,0.0,1.9,0,0.0
22000,2011-12-25,0.0,1.8,0,0.0
22001,2011-12-26,0.0,3.9,0,0.0
22002,2011-12-27,0.0,6.0,0,0.0
22003,2011-12-28,0.0,7.0,0,0.0
22004,2011-12-29,0.0,6.3,0,0.0
22005,2011-12-30,0.0,4.3,0,0.0
22006,2011-12-31,0.0,3.6,12/31/2011,1.0
22007,2012-01-01,0.0,4.1,01/01/2012,2.0
22008,2012-01-02,0.0,2.7,01/02/2012,1.0
22009,2012-01-03,0.0,1.9,01/03/2012,1.0
22010,2012-01-04,0.0,-0.3,01/04/2012,3.0
22011,2012-01-05,0.0,-0.1,0,0.0
22012,2012-01-06,0.0,2.7,01/06/2012,2.0
22013,2012-01-07,0.0,3.3,01/07/2012,1.0
22014,2012-01-08,1.3,2.5,01/08/2012,5.0
22015,2012-01-09,0.0,4.2,0,0.0
22016,2012-01-10,0.0,4.9,01/10/2012,2.0
22017,2012-01-11,0.0,3.5,01/11/2012,1.0
22018,2012-01-12,0.0,2.4,01/12/2012,1.0
22019,2012-01-13,0.0,5.2,01/13/2012,4.0
22020,2012-01-14,2.2,4.2,0,0.0
22021,2012-01-15,1.2,4.5,01/15/2012,1.0
22022,2012-01-16,0.0,5.9,01/16/2012,1.0
22023,2012-01-17,0.0,5.7,01/17/2012,2.0
22024,2012-01-18,4.3,4.9,0,0.0
22025,2012-01-19,1.1,5.9,0,0.0
22026,2012-01-20,0.0,4.2,0,0.0
22027,2012-01-21,1.5,1.1,01/21/2012,1.0
22028,2012-01-22,0.3,-2.5,01/22/2012,2.0
22029,2012-01-23,0.0,-2.9,0,0.0
22030,2012-01-24,0.0,-1.2,01/24/2012,3.0
22031,2012-01-25,0.0,-0.8,0,0.0
22032,2012-01-26,0.0,0.5,01/26/2012,1.0
22033,2012-01-27,0.0,3.7,01/27/2012,4.0
22034,2012-01-28,7.9,5.1,0,0.0
22035,2012-01-29,0.1,5.7,01/29/2012,1.0
22036,2012-01-30,1.1,4.5,01/30/2012,1.0
22037,2012-01-31,0.0,4.3,01/31/2012,3.0
22038,2012-02-01,0.0,2.9,0,0.0
22039,2012-02-02,0.0,-0.9,02/02/2012,3.0
22040,2012-02-03,0.0,0.0,02/03/2012,1.0
22041,2012-02-04,0.0,2.8,02/04/2012,1.0
22042,2012-02-05,0.0,6.5,02/05/2012,3.0
22043,2012-02-06,7.7,5.4,02/06/2012,3.0
22044,2012-02-07,0.0,-0.4,0,0.0
22045,2012-02-08,0.0,-0.5,02/08/2012,2.0
22046,2012-02-09,0.5,-1.1,02/09/2012,1.0
22047,2012-02-10,0.1,1.1,02/10/2012,2.0
22048,2012-02-11,0.0,1.6,02/11/2012,2.0
22049,2012-02-12,5.5,3.8,02/12/2012,1.0
22050,2012-02-13,1.0,4.2,02/13/2012,2.0
22051,2012-02-14,21.5,4.5,02/14/2012,2.0
22052,2012-02-15,10.4,2.9,0,0.0
22053,2012-02-16,0.0,3.5,0,0.0
22054,2012-02-17,0.0,3.7,02/17/2012,1.0
22055,2012-02-18,0.0,1.5,02/18/2012,1.0
22056,2012-02-19,0.0,2.1,02/19/2012,2.0
22057,2012-02-20,0.6,3.1,02/20/2012,3.0
22058,2012-02-21,0.0,7.2,02/21/2012,2.0
22059,2012-02-22,22.7,7.2,02/22/2012,1.0
22060,2012-02-23,0.0,6.5,02/23/2012,2.0
22061,2012-02-24,0.0,3.1,02/24/2012,1.0
22062,2012-02-25,0.0,2.7,02/25/2012,1.0
22063,2012-02-26,0.0,2.6,02/26/2012,2.0
22064,2012-02-27,0.0,2.8,0,0.0
22065,2012-02-28,1.1,2.9,0,0.0
22066,2012-02-29,2.2,4.2,0,0.0
22067,2012-03-01,2.0,6.2,03/01/2012,1.0
22068,2012-03-02,0.3,5.2,03/02/2012,2.0
22069,2012-03-03,0.3,4.5,0,0.0
22070,2012-03-04,10.0,4.9,03/04/2012,2.0
22071,2012-03-05,6.5,4.1,03/05/2012,2.0
22072,2012-03-06,0.0,6.8,03/06/2012,2.0
22073,2012-03-07,1.2,5.9,03/07/2012,1.0
22074,2012-03-08,5.2,5.5,03/08/2012,2.0
22075,2012-03-09,0.0,5.9,03/09/2012,2.0
22076,2012-03-10,0.0,6.1,03/10/2012,6.0
22077,2012-03-11,0.0,5.3,03/11/2012,1.0
22078,2012-03-12,0.0,3.6,03/12/2012,1.0
22079,2012-03-13,0.0,7.9,03/13/2012,3.0
22080,2012-03-14,0.0,11.3,03/14/2012,2.0
22081,2012-03-15,12.2,10.5,03/15/2012,2.0
22082,2012-03-16,3.6,10.4,03/16/2012,5.0
22083,2012-03-17,0.8,10.0,0,0.0
22084,2012-03-18,0.0,12.1,03/18/2012,4.0
22085,2012-03-19,4.4,5.6,0,0.0
22086,2012-03-20,0.9,6.7,0,0.0
22087,2012-03-21,0.0,8.1,03/21/2012,2.0
22088,2012-03-22,21.5,8.1,03/22/2012,1.0
22089,2012-03-23,2.0,8.6,03/23/2012,1.0
22090,2012-03-24,0.0,11.7,03/24/2012,1.0
22091,2012-03-25,0.0,12.6,03/25/2012,1.0
22092,2012-03-26,0.0,13.6,03/26/2012,3.0
22093,2012-03-27,0.0,17.3,03/27/2012,1.0
22094,2012-03-28,0.0,18.6,0,0.0
22095,2012-03-29,0.0,14.6,03/29/2012,2.0
22096,2012-03-30,8.4,14.0,0,0.0
22097,2012-03-31,0.0,13.7,03/31/2012,5.0
22098,2012-04-01,0.0,15.1,04/01/2012,2.0
22099,2012-04-02,0.0,17.9,04/02/2012,2.0
22100,2012-04-03,1.5,11.8,0,0.0
22101,2012-04-04,0.0,14.6,04/04/2012,3.0
22102,2012-04-05,0.0,15.6,04/05/2012,3.0
22103,2012-04-06,0.0,16.9,0,0.0
22104,2012-04-07,0.0,18.5,04/07/2012,1.0
22105,2012-04-08,0.0,18.6,04/08/2012,2.0
22106,2012-04-09,1.0,16.7,04/09/2012,1.0
22107,2012-04-10,17.4,19.7,04/10/2012,3.0
22108,2012-04-11,1.0,18.4,0,0.0
22109,2012-04-12,0.0,15.9,0,0.0
22110,2012-04-13,4.1,15.7,04/13/2012,3.0
22111,2012-04-14,0.0,15.7,0,0.0
22112,2012-04-15,0.2,17.9,04/15/2012,1.0
22113,2012-04-16,0.0,18.5,04/16/2012,2.0
22114,2012-04-17,0.0,17.1,04/17/2012,1.0
22115,2012-04-18,0.0,17.7,04/18/2012,3.0
22116,2012-04-19,0.0,18.4,04/19/2012,2.0
22117,2012-04-20,2.8,15.2,0,0.0
22118,2012-04-21,3.2,15.2,04/21/2012,1.0
22119,2012-04-22,0.0,19.7,04/22/2012,1.0
22120,2012-04-23,0.0,23.5,04/23/2012,2.0
22121,2012-04-24,2.0,22.1,0,0.0
22122,2012-04-25,0.6,18.7,04/25/2012,4.0
22123,2012-04-26,0.0,19.0,04/26/2012,4.0
22124,2012-04-27,0.0,20.7,04/27/2012,1.0
22125,2012-04-28,0.0,23.5,04/28/2012,2.0
22126,2012-04-29,22.2,21.1,04/29/2012,2.0
22127,2012-04-30,0.2,17.9,04/30/2012,1.0
22128,2012-05-01,5.9,16.8,0,0.0
22129,2012-05-02,0.0,20.1,05/02/2012,2.0
22130,2012-05-03,0.0,22.9,05/03/2012,2.0
22131,2012-05-04,0.0,25.2,05/04/2012,1.0
22132,2012-05-05,0.0,24.9,05/05/2012,5.0
22133,2012-05-06,0.0,25.7,05/06/2012,1.0
22134,2012-05-07,2.0,25.1,05/07/2012,1.0
22135,2012-05-08,26.1,22.3,05/08/2012,2.0
22136,2012-05-09,0.0,19.6,0,0.0
22137,2012-05-10,0.0,21.9,0,0.0
22138,2012-05-11,0.0,21.3,05/11/2012,3.0
22139,2012-05-12,0.0,22.6,05/12/2012,2.0
22140,2012-05-13,2.5,20.5,05/13/2012,3.0
22141,2012-05-14,6.6,19.1,0,0.0
22142,2012-05-15,1.3,20.8,0,0.0
22143,2012-05-16,0.0,24.2,05/16/2012,2.0
22144,2012-05-17,0.0,25.0,05/17/2012,5.0
22145,2012-05-18,0.0,25.5,05/18/2012,2.0
22146,2012-05-19,7.0,17.6,05/19/2012,3.0
22147,2012-05-20,0.0,17.7,05/20/2012,2.0
22148,2012-05-21,0.0,19.7,05/21/2012,2.0
22149,2012-05-22,0.0,20.7,05/22/2012,5.0
22150,2012-05-23,0.3,21.1,0,0.0
22151,2012-05-24,0.4,20.6,05/24/2012,2.0
22152,2012-05-25,0.4,22.0,0,0.0
22153,2012-05-26,0.0,23.7,05/26/2012,2.0
22154,2012-05-27,0.0,23.8,05/27/2012,1.0
22155,2012-05-28,0.0,24.3,05/28/2012,4.0
22156,2012-05-29,2.0,23.7,05/29/2012,3.0
22157,2012-05-30,7.9,19.6,05/30/2012,4.0
22158,2012-05-31,0.0,21.6,05/31/2012,2.0
22159,2012-06-01,0.0,21.5,06/01/2012,3.0
22160,2012-06-02,0.0,23.1,06/02/2012,2.0
22161,2012-06-03,0.0,22.7,06/03/2012,2.0
22162,2012-06-04,0.0,23.5,06/04/2012,4.0
22163,2012-06-05,0.0,25.0,06/05/2012,1.0
22164,2012-06-06,6.0,22.8,06/06/2012,1.0
22165,2012-06-07,1.8,25.2,06/07/2012,2.0
22166,2012-06-08,0.0,28.7,0,0.0
22167,2012-06-09,0.0,29.2,06/09/2012,3.0
22168,2012-06-10,0.0,25.2,06/10/2012,1.0
22169,2012-06-11,0.0,25.6,06/11/2012,3.0
22170,2012-06-12,0.0,27.7,06/12/2012,2.0
22171,2012-06-13,0.0,28.3,06/13/2012,3.0
22172,2012-06-14,0.0,27.0,06/14/2012,2.0
22173,2012-06-15,0.0,27.6,06/15/2012,2.0
22174,2012-06-16,0.0,25.6,06/16/2012,1.0
22175,2012-06-17,0.0,23.5,06/17/2012,2.0
22176,2012-06-18,0.0,24.8,06/18/2012,1.0
22177,2012-06-19,0.0,24.0,06/19/2012,1.0
22178,2012-06-20,0.0,25.5,06/20/2012,4.0
22179,2012-06-21,0.0,26.1,06/21/2012,1.0
22180,2012-06-22,0.0,26.4,06/22/2012,2.0
22181,2012-06-23,0.0,24.5,0,0.0
22182,2012-06-24,0.0,25.0,06/24/2012,1.0
22183,2012-06-25,0.0,27.4,0,0.0
22184,2012-06-26,0.0,24.4,06/26/2012,1.0
22185,2012-06-27,1.1,22.6,06/27/2012,3.0
22186,2012-06-28,8.8,24.5,06/28/2012,2.0
22187,2012-06-29,0.1,27.9,06/29/2012,1.0
22188,2012-06-30,0.0,28.9,06/30/2012,2.0
22189,2012-07-01,10.3,28.2,0,0.0
22190,2012-07-02,0.0,27.7,0,0.0
22191,2012-07-03,36.8,28.0,07/03/2012,3.0
22192,2012-07-04,11.5,27.5,07/04/2012,1.0
22193,2012-07-05,0.0,31.5,07/05/2012,3.0
22194,2012-07-06,0.0,30.7,07/06/2012,1.0
22195,2012-07-07,19.4,27.6,0,0.0
22196,2012-07-08,0.0,29.3,0,0.0
22197,2012-07-09,0.0,31.0,0,0.0
22198,2012-07-10,0.0,32.2,0,0.0
22199,2012-07-11,1.7,30.7,07/11/2012,1.0
22200,2012-07-12,17.4,27.2,07/12/2012,2.0
22201,2012-07-13,23.4,25.6,07/13/2012,3.0
22202,2012-07-14,55.9,23.6,07/14/2012,2.0
22203,2012-07-15,0.0,25.3,0,0.0
22204,2012-07-16,0.0,27.2,0,0.0
22205,2012-07-17,0.0,26.9,07/17/2012,2.0
22206,2012-07-18,0.0,27.0,07/18/2012,2.0
22207,2012-07-19,0.0,29.2,07/19/2012,2.0
22208,2012-07-20,0.0,28.9,07/20/2012,2.0
